MstLklSp,SpAbbr,PtlOtrSp,BoL,BoW,BoS,BoC,FlukeP,Blow,Contour,Wake,AfterB,Defecation,MudTrail,OtherDistu,Fluke,Flipper,HeadCalosi,Movement,Certainty2,ClassScore,Location,GCS,Lat,Long,ImageID,ImageFile,ImageDate,Satellite,NumWhale,BoxSize,SpatialRes,BoxID/ImageChip,PointID
Eschrichtius robustus,GW,None,2,2,2,2,0,0,2,0,0,0,0,0,1,0,0,0,Definite,10,Ignacio,GCS_WGS_1984,26.79912947,-113.2411003,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B44,Ignacio_GW_WV3_PS_20170220_P44
Eschrichtius robustus,GW,None,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,5,Ignacio,GCS_WGS_1984,26.83613105,-113.1964497,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B45,Ignacio_GW_WV3_PS_20170220_P45
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Probable,5,Ignacio,GCS_WGS_1984,26.79257094,-113.2497081,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B46,Ignacio_GW_WV3_PS_20170220_P46
Eschrichtius robustus,GW,None,2,2,2,2,1,0,0,0,0,0,0,0,0,1,0,0,Definite,10,Ignacio,GCS_WGS_1984,26.78244027,-113.2541055,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B47,Ignacio_GW_WV3_PS_20170220_P47
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Definite,7.5,Ignacio,GCS_WGS_1984,26.80756048,-113.2414351,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B48,Ignacio_GW_WV3_PS_20170220_P48
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,5.5,Ignacio,GCS_WGS_1984,26.8728861,-113.174831,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B49,Ignacio_GW_WV3_PS_20170220_P49
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3,Ignacio,GCS_WGS_1984,26.85689459,-113.1752615,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B50,Ignacio_GW_WV3_PS_20170220_P50
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,6,Ignacio,GCS_WGS_1984,26.81424135,-113.2312228,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B51,Ignacio_GW_WV3_PS_20170220_P51
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,6,Ignacio,GCS_WGS_1984,26.79387103,-113.2455826,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B52,Ignacio_GW_WV3_PS_20170220_P52
Eschrichtius robustus,GW,None,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,Probable,4.5,Ignacio,GCS_WGS_1984,26.82413062,-113.205561,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B53,Ignacio_GW_WV3_PS_20170220_P53
Eschrichtius robustus,GW,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Ignacio,GCS_WGS_1984,26.79227111,-113.2447184,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B54,Ignacio_GW_WV3_PS_20170220_P54
Eschrichtius robustus,GW,None,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Possible,2,Ignacio,GCS_WGS_1984,26.79757305,-113.2470553,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B55,Ignacio_GW_WV3_PS_20170220_P55
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Definite,8,Ignacio,GCS_WGS_1984,26.83351829,-113.2098352,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B56,Ignacio_GW_WV3_PS_20170220_P56
Eschrichtius robustus,GW,None,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Probable,6.5,Ignacio,GCS_WGS_1984,26.82693742,-113.2172157,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B57,Ignacio_GW_WV3_PS_20170220_P57
Eschrichtius robustus,GW,None,2,2,2,2,0,2,0,0,0,0,0,0,2,0,0,0,Definite,12,Ignacio,GCS_WGS_1984,26.7821607,-113.2539793,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B58,Ignacio_GW_WV3_PS_20170220_P58
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,Definite,10,Ignacio,GCS_WGS_1984,26.80147022,-113.2478321,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B59,Ignacio_GW_WV3_PS_20170220_P59
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Probable,5,Ignacio,GCS_WGS_1984,26.84127278,-113.1812165,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B60,Ignacio_GW_WV3_PS_20170220_P60
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,5.5,Ignacio,GCS_WGS_1984,26.78361935,-113.2494229,104001002959ED00,17FEB20182715-P2AS-056170912010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B61,Ignacio_GW_WV3_PS_20170220_P61
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Definite,8,Ignacio,GCS_WGS_1984,26.80442836,-113.2456819,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B62,Ignacio_GW_WV3_PS_20170220_P62
Eschrichtius robustus,GW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,6,Ignacio,GCS_WGS_1984,26.87181199,-113.1742549,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B63,Ignacio_GW_WV3_PS_20170220_P63
Eschrichtius robustus,GW,None,2,2,2,2,0,2,0,0,0,0,0,0,2,0,0,0,Definite,12,Ignacio,GCS_WGS_1984,26.81655899,-113.2243401,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B64,Ignacio_GW_WV3_PS_20170220_P64
Eschrichtius robustus,GW,None,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Possible,2,Ignacio,GCS_WGS_1984,26.81034879,-113.2315207,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B65,Ignacio_GW_WV3_PS_20170220_P65
Eschrichtius robustus,GW,None,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,Definite,9,Ignacio,GCS_WGS_1984,26.82422906,-113.2165835,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B66,Ignacio_GW_WV3_PS_20170220_P66
Eschrichtius robustus,GW,None,2,2,2,2,0,2,0,0,0,0,0,0,1,0,0,0,Definite,10,Ignacio,GCS_WGS_1984,26.79838283,-113.243113,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B67,Ignacio_GW_WV3_PS_20170220_P67
Eschrichtius robustus,GW,None,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Possible,3.5,Ignacio,GCS_WGS_1984,26.79575616,-113.2496261,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B68,Ignacio_GW_WV3_PS_20170220_P68
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3,Ignacio,GCS_WGS_1984,26.82810503,-113.2131946,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B69,Ignacio_GW_WV3_PS_20170220_P69
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,7.5,Ignacio,GCS_WGS_1984,26.80276475,-113.2454199,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B70,Ignacio_GW_WV3_PS_20170220_P70
Eschrichtius robustus,GW,None,2,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,Definite,9,Ignacio,GCS_WGS_1984,26.85171456,-113.1585245,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B71,Ignacio_GW_WV3_PS_20170220_P71
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3,Ignacio,GCS_WGS_1984,26.83510004,-113.1972869,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B72,Ignacio_GW_WV3_PS_20170220_P72
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,Definite,7.5,Ignacio,GCS_WGS_1984,26.79162544,-113.2533217,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B73,Ignacio_GW_WV3_PS_20170220_P73
Eschrichtius robustus,GW,None,2,2,2,2,0,2,1,0,0,0,0,0,2,0,0,0,Definite,13,Ignacio,GCS_WGS_1984,26.78228056,-113.2539334,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B74,Ignacio_GW_WV3_PS_20170220_P74
Eschrichtius robustus,GW,None,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,Probable,5.5,Ignacio,GCS_WGS_1984,26.80655713,-113.2425619,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B75,Ignacio_GW_WV3_PS_20170220_P75
Eschrichtius robustus,GW,None,2,1,2,2,0,0,0,0,0,0,0,0,2,0,0,0,Definite,9.5,Ignacio,GCS_WGS_1984,26.87265209,-113.1710346,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B76,Ignacio_GW_WV3_PS_20170220_P76
Eschrichtius robustus,GW,None,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Possible,3.5,Ignacio,GCS_WGS_1984,26.81414296,-113.2312813,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,2,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B77,Ignacio_GW_WV3_PS_20170220_P77
Eschrichtius robustus,GW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3,Ignacio,GCS_WGS_1984,26.79269104,-113.2448715,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B78,Ignacio_GW_WV3_PS_20170220_P78
Eschrichtius robustus,GW,None,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Possible,3.5,Ignacio,GCS_WGS_1984,26.82554402,-113.1982492,104001002959ED00,17FEB20182714-P2AS-057078371010_01_P001,20170220,WV3,1,128x128pixels,0.3m,Ignacio_GW_WV3_PS_20170220_B79,Ignacio_GW_WV3_PS_20170220_P79
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,21.03326508,-156.8394176,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B0,Maui_HB_WV3_PS_20150109_P0
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,21.02582894,-156.8418217,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B1,Maui_HB_WV3_PS_20150109_P1
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,21.02572893,-156.841627,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B2,Maui_HB_WV3_PS_20150109_P2
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,1,1,0,0,0,0,0,1,0,0,Definite,11,Maui,GCS_WGS_1984,21.02256045,-156.8082704,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B3,Maui_HB_WV3_PS_20150109_P3
Megaptera novaeangliae,HB,None,1,1,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Probable,7,Maui,GCS_WGS_1984,21.02238027,-156.8085847,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B4,Maui_HB_WV3_PS_20150109_P4
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,21.01085745,-156.827761,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B5,Maui_HB_WV3_PS_20150109_P5
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,20.99773661,-156.8433107,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B6,Maui_HB_WV3_PS_20150109_P6
Megaptera novaeangliae,HB,None,2,2,2,2,2,0,2,0,0,0,0,0,0,0,0,0,Definite,13,Maui,GCS_WGS_1984,20.98183823,-156.7626419,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B7,Maui_HB_WV3_PS_20150109_P7
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.98155563,-156.7625768,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B8,Maui_HB_WV3_PS_20150109_P8
Megaptera novaeangliae,HB,None,2,2,2,2,2,1,2,0,0,0,0,2,0,0,0,0,Definite,16,Maui,GCS_WGS_1984,20.96446456,-156.8603217,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B9,Maui_HB_WV3_PS_20150109_P9
Megaptera novaeangliae,HB,None,2,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.96010441,-156.8071746,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B10,Maui_HB_WV3_PS_20150109_P10
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,1,0,2,0,0,0,0,0,0,0,Definite,10,Maui,GCS_WGS_1984,20.95263529,-156.8366669,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B11,Maui_HB_WV3_PS_20150109_P11
Megaptera novaeangliae,HB,None,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,Possible,4.5,Maui,GCS_WGS_1984,20.95202062,-156.8369064,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B12,Maui_HB_WV3_PS_20150109_P12
Megaptera novaeangliae,HB,None,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,Possible,5,Maui,GCS_WGS_1984,20.95190436,-156.8371388,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B13,Maui_HB_WV3_PS_20150109_P13
Megaptera novaeangliae,HB,None,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Probable,7,Maui,GCS_WGS_1984,20.94820117,-156.7160423,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B14,Maui_HB_WV3_PS_20150109_P14
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.94433008,-156.8252734,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B15,Maui_HB_WV3_PS_20150109_P15
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,Probable,8,Maui,GCS_WGS_1984,20.94425526,-156.8253553,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B16,Maui_HB_WV3_PS_20150109_P16
Megaptera novaeangliae,HB,None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Possible,2,Maui,GCS_WGS_1984,20.9398306,-156.7327335,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B17,Maui_HB_WV3_PS_20150109_P17
Megaptera novaeangliae,HB,None,1,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,Probable,8,Maui,GCS_WGS_1984,20.93839426,-156.8563205,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B18,Maui_HB_WV3_PS_20150109_P18
Megaptera novaeangliae,HB,None,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,Possible,5,Maui,GCS_WGS_1984,20.93833026,-156.8564021,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B19,Maui_HB_WV3_PS_20150109_P19
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,Possible,6,Maui,GCS_WGS_1984,20.92666992,-156.8341217,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B20,Maui_HB_WV3_PS_20150109_P20
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,20.92637342,-156.8338146,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B21,Maui_HB_WV3_PS_20150109_P21
Megaptera novaeangliae,HB,None,1,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,Probable,6.5,Maui,GCS_WGS_1984,20.92552636,-156.8456611,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B22,Maui_HB_WV3_PS_20150109_P22
Megaptera novaeangliae,HB,None,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,4.5,Maui,GCS_WGS_1984,20.9202986,-156.7652523,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B23,Maui_HB_WV3_PS_20150109_P23
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,2,1,0,0,0,0,0,0,0,0,Definite,10,Maui,GCS_WGS_1984,20.92021253,-156.7652997,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B24,Maui_HB_WV3_PS_20150109_P24
Megaptera novaeangliae,HB,None,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Probable,6.5,Maui,GCS_WGS_1984,20.91492867,-156.71326,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B25,Maui_HB_WV3_PS_20150109_P25
Megaptera novaeangliae,HB,None,2,1,2,2,0,0,0,2,0,0,0,0,0,0,0,0,Probable,8,Maui,GCS_WGS_1984,20.90758094,-156.8065669,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B26,Maui_HB_WV3_PS_20150109_P26
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.90757827,-156.8063593,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B27,Maui_HB_WV3_PS_20150109_P27
Megaptera novaeangliae,HB,None,2,2,2,2,0,1,0,0,0,0,0,0,0,1,0,0,Definite,10,Maui,GCS_WGS_1984,20.90775563,-156.8475528,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B28,Maui_HB_WV3_PS_20150109_P28
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,20.90518101,-156.8188727,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B29,Maui_HB_WV3_PS_20150109_P29
Megaptera novaeangliae,HB,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Maui,GCS_WGS_1984,20.90510634,-156.818966,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B30,Maui_HB_WV3_PS_20150109_P30
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,2.5,Maui,GCS_WGS_1984,20.90384671,-156.7618058,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B31,Maui_HB_WV3_PS_20150109_P31
Megaptera novaeangliae,HB,None,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,Probable,8,Maui,GCS_WGS_1984,20.89256678,-156.7918746,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B32,Maui_HB_WV3_PS_20150109_P32
Megaptera novaeangliae,HB,None,1,1,2,2,2,0,0,0,0,0,0,2,0,0,0,0,Definite,11,Maui,GCS_WGS_1984,20.89294042,-156.8226822,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B33,Maui_HB_WV3_PS_20150109_P33
Megaptera novaeangliae,HB,None,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Possible,3.5,Maui,GCS_WGS_1984,20.89078969,-156.7536393,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B34,Maui_HB_WV3_PS_20150109_P34
Megaptera novaeangliae,HB,None,2,2,2,2,0,1,0,0,0,0,0,2,0,0,0,0,Definite,10,Maui,GCS_WGS_1984,20.88891405,-156.772613,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B35,Maui_HB_WV3_PS_20150109_P35
Megaptera novaeangliae,HB,None,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,Probable,7.5,Maui,GCS_WGS_1984,20.88073493,-156.7945499,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B36,Maui_HB_WV3_PS_20150109_P36
Megaptera novaeangliae,HB,None,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,Possible,6,Maui,GCS_WGS_1984,20.87491111,-156.7222948,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B37,Maui_HB_WV3_PS_20150109_P37
Megaptera novaeangliae,HB,None,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Possible,1.5,Maui,GCS_WGS_1984,20.87487969,-156.7223759,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,2,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B38,Maui_HB_WV3_PS_20150109_P38
Megaptera novaeangliae,HB,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,9,Maui,GCS_WGS_1984,20.87626178,-156.8328852,1040010006C2B700,15JAN09211315-P2AS-054678232030_01_P001,20150109,WV3,1,128x128pixels,0.3m,Maui_HB_WV3_PS_20150109_B39,Maui_HB_WV3_PS_20150109_P39
